x,y,r,g,b
1,25,254,254,254
2,25,254,254,254
3,25,254,254,254
4,25,254,254,254
5,25,254,254,254
6,25,254,254,254
7,25,254,254,254
8,25,254,254,254
9,25,254,254,254
10,25,254,254,254
11,25,254,254,254
12,25,254,254,254
13,25,254,254,254
14,25,254,254,254
15,25,254,254,254
16,25,254,254,254
17,25,254,254,254
18,25,254,254,254
19,25,254,254,254
20,25,254,254,254
21,25,254,254,254
22,25,254,254,254
23,25,254,254,254
24,25,254,254,254
25,25,254,254,254
26,25,254,254,254
27,25,254,254,254
28,25,254,254,254
29,25,254,254,254
30,25,254,254,254
31,25,254,254,254
0,26,254,254,254
1,26,254,254,254
2,26,254,254,254
3,26,254,254,254
4,26,254,254,254
5,26,254,254,254
6,26,254,254,254
7,26,254,254,254
8,26,254,254,254
9,26,254,254,254
10,26,254,254,254
11,26,254,254,254
12,26,254,254,254
13,26,254,254,254
14,26,254,254,254
15,26,254,254,254
16,26,254,254,254
17,26,254,254,254
18,26,254,254,254
19,26,254,254,254
20,26,254,254,254
21,26,254,254,254
22,26,254,254,254
23,26,254,254,254
24,26,254,254,254
25,26,254,254,254
26,26,254,254,254
27,26,254,254,254
28,26,254,254,254
29,26,254,254,254
30,26,254,254,254
31,26,254,254,254
0,27,254,254,254
1,27,254,254,254
2,27,254,254,254
3,27,254,254,254
4,27,254,254,254
5,27,254,254,254
6,27,254,254,254
7,27,254,254,254
8,27,254,254,254
9,27,254,254,254
10,27,254,254,254
11,27,254,254,254
12,27,254,254,254
13,27,254,254,254
14,27,254,254,254
15,27,254,254,254
16,27,254,254,254
17,27,254,254,254
18,27,254,254,254
19,27,254,254,254
20,27,254,254,254
21,27,254,254,254
22,27,254,254,254
23,27,254,254,254
24,27,254,254,254
25,27,254,254,254
26,27,254,254,254
27,27,254,254,254
28,27,254,254,254
29,27,254,254,254
30,27,254,254,254
31,27,254,254,254
0,28,254,254,254
1,28,254,254,254
2,28,254,254,254
3,28,254,254,254
4,28,254,254,254
5,28,254,254,254
6,28,254,254,254
7,28,254,254,254
8,28,254,254,254
9,28,254,254,254
10,28,254,254,254
11,28,254,254,254
12,28,254,254,254
13,28,254,254,254
14,28,254,254,254
15,28,254,254,254
16,28,254,254,254
17,28,254,254,254
18,28,254,254,254
19,28,254,254,254
20,28,254,254,254
21,28,254,254,254
22,28,254,254,254
23,28,254,254,254
24,28,254,254,254
25,28,254,254,254
26,28,254,254,254
27,28,254,254,254
28,28,254,254,254
29,28,254,254,254
30,28,254,254,254
31,28,254,254,254
0,29,254,254,254
1,29,254,254,254
2,29,254,254,254
3,29,254,254,254
4,29,254,254,254
5,29,254,254,254
6,29,254,254,254
7,29,254,254,254
8,29,254,254,254
9,29,254,254,254
10,29,254,254,254
11,29,254,254,254
12,29,254,254,254
13,29,254,254,254
14,29,254,254,254
15,29,254,254,254
16,29,254,254,254
17,29,254,254,254
18,29,254,254,254
19,29,254,254,254
20,29,254,254,254
21,29,254,254,254
22,29,254,254,254
23,29,254,254,254
24,29,254,254,254
25,29,254,254,254
26,29,254,254,254
27,29,254,254,254
28,29,254,254,254
29,29,254,254,254
30,29,254,254,254
31,29,254,254,254
0,30,254,254,254
1,30,254,254,254
2,30,254,254,254
3,30,254,254,254
4,30,254,254,254
5,30,254,254,254
6,30,254,254,254
7,30,254,254,254
8,30,254,254,254
9,30,254,254,254
10,30,254,254,254
11,30,254,254,254
12,30,254,254,254
13,30,254,254,254
14,30,254,254,254
15,30,254,254,254
16,30,254,254,254
17,30,254,254,254
18,30,254,254,254
19,30,254,254,254
20,30,254,254,254
21,30,254,254,254
22,30,254,254,254
23,30,254,254,254
24,30,254,254,254
25,30,254,254,254
26,30,254,254,254
27,30,254,254,254
28,30,254,254,254
29,30,254,254,254
30,30,254,254,254
31,30,254,254,254
0,31,254,254,254
1,31,254,254,254
2,31,254,254,254
3,31,254,254,254
4,31,254,254,254
5,31,254,254,254
6,31,254,254,254
7,31,254,254,254
8,31,254,254,254
9,31,254,254,254
10,31,254,254,254
11,31,254,254,254
12,31,254,254,254
13,31,254,254,254
14,31,254,254,254
15,31,254,254,254
16,31,254,254,254
17,31,254,254,254
18,31,254,254,254
19,31,254,254,254
20,31,254,254,254
21,31,254,254,254
22,31,254,254,254
23,31,254,254,254
24,31,254,254,254
25,31,254,254,254
26,31,254,254,254
27,31,254,254,254
28,31,254,254,254
29,31,254,254,254
30,31,254,254,254
31,31,254,254,254
